北京市,通州区,通州区沙古堆小学,101108.0,北京市通州区西集镇沙古堆村,010-61558162,PRIMARY
北京市,通州区,通州区靛庄小学,101109.0,北京市通州区漷县镇靛庄村,010-80586567,PRIMARY
北京市,通州区,通州区马头小学,101109.0,北京市通州区漷县镇马堤村,010-80599336,PRIMARY
北京市,通州区,通州区黄厂铺小学,101109.0,北京市通州区漷县镇黄厂铺村,010-69564035,PRIMARY
北京市,通州区,通州区觅子店小学,101112.0,北京市通州区漷县镇觅子店村,010-80566040,PRIMARY
北京市,通州区,北京市通州区东定安小学,101112.0,北京市通州区漷县镇东定安村,010-80566385,PRIMARY
北京市,通州区,北京市通州区张庄小学,101112.0,北京市通州区漷县镇张庄村,010-80566079,PRIMARY
北京市,通州区,北京市通州区曹庄小学,101112.0,北京市通州区漷县镇曹庄村,010-80566583,PRIMARY
北京市,通州区,通州区德仁务小学,101105.0,北京市通州区永乐店镇德仁务中街村,010-69569364,PRIMARY
北京市,通州区,通州区小务小学,101105.0,北京市通州区永乐店镇小务村,010-80551547,PRIMARY
北京市,通州区,通州区柴厂屯小学,101115.0,北京市通州区永乐店镇柴厂屯村,010-80511545,PRIMARY
北京市,通州区,北京市通州区于家务乡渠头小学,101105.0,北京市通州区于家务乡渠头村,010-80521541,PRIMARY
北京市,通州区,通州区小张湾小学,101102.0,北京市通州区马驹桥镇小张湾村,010-60500604,PRIMARY
北京市,通州区,通州区大杜社小学,101103.0,北京市通州区马驹桥镇小杜社村,010-61586608,PRIMARY
北京市,通州区,通州区东石小学,101111.0,北京市通州区台湖镇东石村,010-69505272,PRIMARY
北京市,通州区,北京市通州区台湖学校,101116.0,北京市通州区台湖镇台湖村,010-61536208,PRIMARY
北京市,通州区,北京市通州区枣林庄民族小学,101113.0,北京市通州区张家湾镇枣林庄村,010-69573469,PRIMARY
北京市,通州区,北京市通州区上店小学,101113.0,北京市通州区张家湾镇上店村,010-61562587,PRIMARY
北京市,通州区,北京市通州区张辛庄小学,101113.0,北京市通州区张家湾镇张辛庄村,010-69573197,PRIMARY
北京市,通州区,北京市通州区牛堡屯学校,101104.0,北京市通州区张家湾镇中街村,010-69581391,PRIMARY
北京市,通州区,通州区西马庄小学,101101.0,北京市通州区永顺镇西马庄村,010-60513380,PRIMARY
北京市,通州区,通州区乔庄小学,101101.0,北京市通州区永顺镇乔庄村,010-81585845,PRIMARY
北京市,通州区,通州区发电厂小学,101101.0,北京市通州区永顺镇小圣庙村,010-61563183,PRIMARY
北京市,通州区,通州区龙旺庄小学,101101.0,北京市通州区永顺镇小潞邑村,010-89519604,PRIMARY
北京市,通州区,通州区焦王庄小学,101101.0,北京市通州区永顺镇焦王庄村,010-89597737,PRIMARY
北京市,通州区,通州区范庄小学,101101.0,北京市通州区永顺镇范庄村,010-69553172,PRIMARY
北京市,通州区,通州区大稿新村小学,101101.0,北京市通州区梨园镇大稿新村,010-81566724,PRIMARY
北京市,通州区,北京市通州区月河学校,101111.0,北京市通州区台湖镇次一村,010-81509419,PRIMARY
北京市,通州区,北京市通州区新未来实验学校,101118.0,北京市通州区宋庄镇宋庄村,010-89578346,PRIMARY
北京市,通州区,北京市通州区立华学校,101101.0,北京市通州区梨园镇高楼金村,010-81528665,PRIMARY
北京市,通州区,北京市通州区红星小学,101102.0,北京市通州区马驹桥镇二街村15号,010-60593305,PRIMARY
北京市,通州区,北京市通州区台湖镇培彦学校,101111.0,北京市通州区台湖镇东石村,010-81509183,PRIMARY
北京市,通州区,北京市通州区古城小学,101117.0,北京市通州区潞城镇古城村,010-89583721,PRIMARY
北京市,通州区,北京市通州区新华学校,101100.0,北京市通州区新华大街77号,010-69549645,PRIMARY
北京市,通州区,通州区北寺庄小学,101118.0,北京市通州区宋庄镇北寺庄村,010-89571779,PRIMARY
北京市,通州区,通州区南刘小学,101117.0,北京市通州区潞城镇南刘村,010-89583724,PRIMARY
北京市,通州区,北京市通州区永乐店镇中心小学,101105.0,北京市通州区永乐店镇永一村,010-80571768,PRIMARY
北京市,通州区,通州区西垡小学,101105.0,北京市通州区于家务乡西垡村,010-80521422,PRIMARY
北京市,通州区,北京市通州区台湖镇麦庄小学,101111.0,北京市通州区台湖镇麦庄村,010-69506220,PRIMARY
北京市,通州区,通州区张家湾镇张湾村民族小学,101113.0,北京市通州区张家湾镇张湾村,010-61561781,PRIMARY
北京市,通州区,北京市通州区张湾镇民族小学,101113.0,北京市通州区张家湾镇张湾村,010-69571173,PRIMARY
北京市,通州区,北京市通州区陆辛庄学校,101104.0,北京市通州区张家湾镇陆辛庄村,010-69585189,PRIMARY
北京市,通州区,北京市通州区私立博羽小学,101111.0,北京市通州区台湖镇麦庄村,010-69508984,PRIMARY
北京市,通州区,北京市通州区艺才小学,101102.0,北京市通州区马驹桥镇大葛庄124号,010-60500839,PRIMARY
北京市,通州区,北京市通州区兴顺实验小学,101100.0,北京市通州区永顺镇刘庄村,010-60511476,PRIMARY
北京市,通州区,北京市通州区明星小学,101119.0,北京市通州区宋庄镇尹各庄村,010-89576788,PRIMARY
北京市,房山区,北京市房山区大宁学校,102442.0,北京市房山区长阳镇大宁山庄小区,010-81355988,PRIMARY
北京市,房山区,北京市房山区昊天学校,102488.0,北京市房山区拱辰街道办事处玉竹西路,010-69387621,PRIMARY
北京市,房山区,北京市房山区北潞园学校,102488.0,北京市房山区西潞街道办事处北潞园小区北潞春E5楼,010-89391045,PRIMARY
北京市,房山区,北京市房山区燕山羊耳峪小学,102502.0,北京市房山区燕山羊耳峪东里1号,010-69347801,PRIMARY
北京市,房山区,北京市燕山东风小学,102502.0,北京市房山区燕山东风街16号,010-69344862,PRIMARY
北京市,房山区,北京市燕山前进第一小学,102500.0,北京市房山区燕山迎风四里1号,010-69344130,PRIMARY
北京市,房山区,北京市燕山向阳小学,102500.0,北京市房山区燕山向阳一巷9号,010-69341246,PRIMARY
北京市,房山区,北京市燕山前进第二小学,102500.0,北京市房山区燕山杏花西里40号,010-69345031,PRIMARY
北京市,房山区,北京市房山区城关第三小学,102400.0,北京市房山区城关街道办事处永安西里25号,010-81309131,PRIMARY
北京市,房山区,北京市房山区良乡第二小学,102401.0,北京市房山区拱辰街道办事处北秀街27号,010-69352015,PRIMARY
北京市,房山区,北京市房山区佛子庄乡中心小学,102417.0,北京市房山区佛子庄乡东班各庄村,010-63060683,PRIMARY
北京市,房山区,北京市房山区窦店镇窦店中心小学,102433.0,北京市房山区窦店镇窦店村,010-69391062,PRIMARY
北京市,房山区,北京市房山区良乡小学,102401.0,北京市房山区拱辰街道办事处良乡中路12号,010-69351626,PRIMARY
北京市,房山区,北京市房山区良乡第三小学,102487.0,北京市房山区西潞街道办事处西潞园小区三里11号,010-89355432,PRIMARY
北京市,房山区,北京市房山区韩村河镇宝健希望小学,102406.0,北京市房山区韩村河镇孤山口村,010-61314056,PRIMARY
北京市,房山区,北京房山少林寺文武学校,102401.0,北京市房山区拱辰街道办事处广阳西路2号,010-89366691,PRIMARY
北京市,房山区,北京市房山区燕山星城小学,102425.0,北京市房山区燕山星城健德一里41号,010-81331030,PRIMARY
北京市,房山区,北京市房山区燕山星城第二小学,102425.0,北京市房山区燕山星城健德一里40号,010-69347554,PRIMARY
北京市,房山区,北京市房山区城关第二小学,102400.0,北京市房山区城关街道办事处保健路二条51号,010-69314069,PRIMARY
北京市,房山区,北京市房山区十渡中心小学,102411.0,北京市房山区十渡镇十渡村,010-61340797,PRIMARY
北京市,房山区,北京市房山区窦店镇兴隆庄完全小学,102434.0,北京市房山区窦店镇兴隆庄村,010-80317446,PRIMARY
北京市,房山区,北京市房山区窦店镇交道中心小学,102434.0,北京市房山区窦店镇交道一街村,010-80318549,PRIMARY
